국가,연도,평균 사망률,평균 의료 인력 수,1인당 보건지출,평균 소비량,평균 판매량,평균 치료비,평균 복지 비용(G$),보건지출-복지비용 비율,보건지출-치료비 비율,보건지출-의약품 소비량 비율,의약품 판매량-의약품 소비량 비율,의료 인력-평균 치료비 비율
벨기에,2012,28.2,71957.0,4455.87548828,53.111111111111114,7630.899999999999,1796.2,14290.56,0.31180551974730175,0.40310821178114786,83.8972372270293,143.67803347280332,0.024962130161068418
벨기에,2013,27.442857142857143,73979.0,4621.21923828,54.3,7899.5,1901.96,15230.72,0.3034143650648164,0.4115710382760161,85.10532667182322,145.47882136279927,0.02570945808945782
벨기에,2014,25.89142857142857,75980.5,4702.52832031,55.833333333333336,7901.200000000001,1972.0166666666667,15559.770000000002,0.30222351103583145,0.4193524275334226,84.22438782644775,141.51402985074628,0.02595424703268163
벨기에,2015,26.068571428571428,78073.5,4834.50537109,57.666666666666664,6869.7,1665.1833333333334,13631.95,0.354645180703421,0.34443716689012527,83.83535325589595,119.12774566473989,0.021328406352133993
벨기에,2019,24.669444444444444,36343.0,,59.1888888888889,8234.1,2007.6966666666667,15412.369999999995,,,,139.11563731931668,0.055243008740793735
스웨덴,1998,36.59142857142857,54711.5,,,,1551.07,7636.56,,,,,0.028349981265364685
스웨덴,1999,36.04857142857143,55437.5,,,,1619.61,7592.570000000001,,,,,0.029215062006764374
스웨덴,2000,34.80285714285715,56141.0,2173.01855469,49.22727272727273,2324.5,1557.21,6964.200000000001,0.31202701741621436,0.7166114604217677,44.14257451817175,47.21975992613112,0.027737482410359632
스웨덴,2001,34.34285714285714,57352.5,2368.41894531,51.84545454545455,2254.4,4946.626666666666,6447.84,0.36731974510999027,2.088577562032298,45.682287214466065,43.48307908118534,0.08624953867166499
스웨덴,2002,33.93714285714285,58875.5,2542.59521484,53.36363636363637,2643.0,5549.453333333334,7283.64,0.34908304293457665,2.18259410736858,47.6465883530494,49.52810902896081,0.09425743022706107
스웨덴,2003,33.09142857142857,59901.5,2647.45068359,55.8,3349.8,7064.07,9360.4,0.2828352082806291,2.6682536690054484,47.44535275250897,60.032258064516135,0.11792809862858192
스웨덴,2004,31.905714285714286,61390.5,2754.24731445,58.09090909090909,3864.6,7908.436666666667,10590.25,0.2600738711975638,2.871360398601647,47.41270807347418,66.52676056338028,0.12882183182522813
스웨덴,2005,31.122857142857143,62888.5,2795.51928711,59.08181818181818,3929.6,8069.163333333333,10628.62,0.26301808580135516,2.8864631235205005,47.31606733068164,66.51115556239422,0.12830904431387827
스웨덴,2006,30.27714285714286,64347.5,3044.11352539,59.89090909090908,4185.3,8624.03,11212.15,0.27150132003139454,2.8330185218355557,50.82763931282636,69.882058287796,0.13402276700726526
스웨덴,2007,29.42,65718.0,3277.71606445,60.89090909090908,4855.7,9977.12,12479.02,0.26265813056233583,3.0439244290289555,53.829317272245454,79.74425201552702,0.15181715816062571
스웨덴,2008,29.025714285714287,66648.5,3473.59423828,61.56363636363637,5240.1,10786.24,13149.58,0.26416009015344977,3.105210125331438,56.42282430756054,85.11680448907265,0.16183770077346077
스웨덴,2009,27.997142857142858,67565.0,3550.62109375,61.41818181818182,4635.1,9740.303333333333,11872.8,0.29905507494019945,2.743267466776096,57.81058619190349,75.46788040260509,0.14416196748809787
스웨덴,2010,26.888571428571428,68744.0,3529.96337891,60.83636363636364,5003.0,10538.236666666666,12841.22,0.27489314713944624,2.985367137128974,58.02390491334428,82.23699940227137,0.1532968210558982
스웨덴,2011,26.225714285714286,69815.5,4665.49902344,61.09090909090909,5664.4,16242.783333333333,14524.73,0.32121072291464287,3.481467523994268,76.36977568130952,92.72083333333332,0.23265296865786728
스웨덴,2012,26.177142857142854,70889.5,4896.18164063,61.3,5330.6,16108.846666666666,14530.75,0.3369531263444764,3.2900835485739686,79.87245743278957,86.95921696574226,0.22723882474367382
스웨덴,2013,25.54857142857143,71992.5,5073.265625,62.31818181818182,5578.0,17350.64,15843.6,0.32020914596430106,3.4200141058058633,81.4090764040846,89.50838803792851,0.24100621592527
스웨덴,2014,24.677142857142858,72998.0,5193.25927734,62.627272727272725,5508.8,17279.686666666665,15481.2,0.3354558611309201,3.327329860472008,82.92328647226013,87.96167803745101,0.23671452185904635
스웨덴,2015,24.691428571428574,74148.5,5331.35693359,63.78181818181818,4808.2,14768.086666666668,13233.62,0.40286459287708126,2.770042758461909,83.58740916403934,75.3851197263398,0.19916905489209719
스웨덴,2016,23.697142857142858,75241.0,5395.96533203,64.71818181818182,4945.8,15141.356666666667,13717.620000000004,0.3933601697692456,2.80605150978062,83.37634309921337,76.42056468605142,0.20123811042738224
스웨덴,2019,22.12777777777778,,,67.15454545454546,5314.0,15620.786666666667,13548.15,,,,79.13090564505211,
스페인,1998,36.871428571428574,125599.5,,,,61.306666666666665,12322.08,,,,,0.00048811234651942613
스페인,1999,36.52571428571429,129750.0,,,,1404.0633333333333,12503.59,,,,,0.010821297366730893
스페인,2000,34.22,135383.5,1471.30725098,,,1291.8733333333332,11639.55,0.12640585340326732,0.878044563752982,,,0.009542324827865531
스페인,2001,33.28,143200.0,1561.13378906,,,1350.6033333333332,11981.43,0.13029611566065152,0.8651425923889375,,,0.009431587523277466
스페인,2002,32.74285714285714,149250.0,1673.40270996,,,1517.8066666666666,13684.759999999998,0.12228221101137325,0.9070181717961645,,,0.010169558905639307
스페인,2003,32.791428571428575,158416.5,1908.64770508,,,2053.36,18110.0,0.10539192187078962,1.0758192800771134,,,0.012961781127597188
스페인,2004,30.93142857142857,166216.5,2018.1529541,41.85,12296.5,2475.85,21555.42,0.09362624129337309,1.226790068101707,48.223487553166066,293.8231780167264,0.014895332292522101
스페인,2005,30.682857142857145,172583.5,2152.14648438,43.08,12895.3,2700.6666666666665,23642.65,0.09102814127773325,1.2548712117264111,49.95697503203343,299.3337975858867,0.015648463883665975
스페인,2006,28.78857142857143,179400.0,2423.77734375,47.54,13917.1,3006.61,25815.65,0.09388790689949701,1.2404646028039266,50.983957588346655,292.7450567942785,0.016759253065774804
스페인,2007,28.62857142857143,184650.0,2593.92871094,50.89,15786.7,3558.146666666667,30766.89,0.0843090969200982,1.3717210699199396,50.97128533975241,310.2122224405581,0.01926968137918585
스페인,2008,27.517142857142858,192250.0,2805.49633789,54.260000000000005,18332.8,4168.363333333334,36241.96,0.0774101714667198,1.4857846282089033,51.704687392001475,337.86951713969773,0.02168199393151279
스페인,2009,26.428571428571427,198250.0,2931.09570313,57.39,18267.2,4148.383333333333,38031.36,0.07707049401152101,1.415301222987513,51.07328285642098,318.2993552883778,0.020925010508617066
스페인,2010,25.497142857142858,207450.0,2894.39135742,58.25,17550.9,3976.2166666666667,35375.43,0.08181925583434604,1.3737660791700894,49.68912201579399,301.3030042918455,0.019167108540210493
스페인,2011,24.957142857142856,211617.0,2926.57324219,59.35,17199.1,4168.776666666668,37709.4,0.07760858677650666,1.4244566329551716,49.31041688609941,289.79106992417854,0.01969963030695392
스페인,2012,24.534285714285716,212066.5,2901.80712891,60.36,14225.2,3779.7333333333336,33782.4,0.08589700935723926,1.302544643879591,48.075002135685885,235.6726308813784,0.017823340005768632
스페인,2013,23.51142857142857,208716.0,2934.1262207,66.44444444444444,14170.8,3766.193333333333,34818.36,0.08426951242677713,1.2835825898569644,44.15909027809364,213.27290969899664,0.018044583708643962
스페인,2014,22.897142857142857,207999.0,3045.47314453,68.86666666666666,15015.599999999999,3829.7133333333336,34782.76,0.08755697203240916,1.2575101311308274,44.222746532381414,218.03872216844144,0.01841217185339032
스페인,2015,23.265714285714285,212066.5,3186.09106445,70.05555555555556,12652.5,3360.773333333333,29518.97,0.10793368008605991,1.054826514795015,45.4794918002379,180.60666137985726,0.015847733297495517
스페인,2019,20.66111111111111,242599.0,,76.55,22397.9,3977.263333333334,34419.45,,,,292.59177008491184,0.016394392941987947
슬로바키아,1998,70.39714285714285,,,43.54,367.2,,526.24,,,,8.433624253559945,
슬로바키아,1999,68.5,,,40.581818181818186,328.4,0.02,552.0500000000001,,,,8.092293906810035,
슬로바키아,2000,68.93142857142857,17420.0,602.36566162,40.85454545454546,331.0,0.02,511.0,1.1787977722504892,3.3202423833742575e-05,14.744152821139295,8.101913662661325,1.1481056257175661e-06
슬로바키아,2001,68.77714285714285,17340.0,660.6517334,45.21818181818182,344.0,0.0,529.76,1.2470774188311688,0.0,14.61031175593084,7.607559308403699,0.0
슬로바키아,2002,66.88857142857142,17215.0,733.15466309,44.77272727272727,475.2,0.84,607.23,1.2073755629497884,0.0011457336934333649,16.375028008101523,10.613604060913705,4.8794655823409814e-05
슬로바키아,2003,66.98285714285714,16925.0,771.59796143,43.61,623.7,1.06,776.88,0.9932009595175575,0.0013737724216319927,17.693142889933505,14.301765650080258,6.262924667651404e-05
슬로바키아,2004,64.86285714285714,16938.0,969.39990234,38.23636363636364,624.4,15.053333333333333,905.34,1.0707578394194446,0.015528507169225648,25.352826737375175,16.33000475511174,0.0008887314519620576
슬로바키아,2005,64.42857142857143,,1096.34472656,39.763636363636365,717.7,17.51666666666667,960.84,1.141027357895175,0.01597733472174277,27.57154090571559,18.04915409236397,
슬로바키아,2006,60.60571428571428,,1294.22521973,38.52727272727273,840.7,21.49,1060.5,1.2203915320414898,0.016604528850460216,33.59244317373761,21.820906087777253,
슬로바키아,2007,60.52285714285715,,1522.03088379,41.38181818181818,1172.5,31.39,1280.2,1.1889008622012185,0.020623760223469283,36.780183922869064,28.333699472759225,
슬로바키아,2008,60.91142857142857,,1651.42529297,44.04545454545455,1485.0,37.21666666666667,1497.45,1.1028249978096096,0.022536088568520397,37.49365990231166,33.71517027863777,
슬로바키아,2009,58.677142857142854,,1837.53039551,46.40909090909091,1524.5,160.57333333333335,1575.3,1.166463781825684,0.08738540256296919,39.59419069659158,32.84916748285994,
슬로바키아,2010,57.862857142857145,,1949.16577148,52.21,1479.1,156.52333333333334,1571.2199999999998,1.240542872086659,0.08030273033908517,37.33318849798889,28.329821873204367,
슬로바키아,2012,51.52571428571428,,2035.44787598,47.51818181818182,1418.7,167.41666666666666,1625.4,1.252275055973914,0.08225053003927263,42.83513800608379,29.855940309929213,
슬로바키아,2013,50.357142857142854,,2101.07177734,54.38181818181818,1632.5,171.29333333333332,1738.88,1.2082902657687706,0.0815266452011431,38.635555918990306,30.019224339685724,
슬로바키아,2014,47.894285714285715,,1999.39172363,56.95454545454545,1749.9,165.36,1791.24,1.116205379307072,0.08270515379536549,35.105042234525136,30.724501197126898,
슬로바키아,2019,38.03055555555555,,,55.49090909090909,1936.9,184.26000000000002,1860.27,,,,34.90481651376147,
슬로베니아,1998,54.362857142857145,4335.0,,,,,492.83,,,,,
슬로베니아,1999,53.02285714285714,4216.0,,,,,506.21,,,,,
슬로베니아,2000,50.45428571428572,8956.0,1405.84851074,,,,448.63000000000005,3.13364801894657,,,,
슬로베니아,2001,49.07714285714286,9259.5,1494.46362305,,,,459.8,3.2502471140713354,,,,
슬로베니아,2002,47.65714285714286,9360.5,1624.02233887,,,1.7633333333333334,524.0500000000001,3.0989835681137294,0.0010857814520952133,,,0.00018838025034275234
슬로베니아,2003,48.37428571428571,9579.0,1708.56311035,,,2.273333333333333,648.24,2.635695283151302,0.0013305527431571665,,,0.00023732470334412079
슬로베니아,2004,45.231428571428566,9682.0,1806.00061035,,,2.6266666666666665,743.04,2.4305563769783594,0.0014544107303250705,,,0.00027129380981890793
슬로베니아,2005,44.02857142857143,9823.5,1910.00292969,,,2.8033333333333332,778.3000000000001,2.454070319529744,0.0014677115358081277,,,0.00028537011587859043
슬로베니아,2006,41.31428571428572,9994.0,2013.59802246,,,2.9633333333333334,833.45,2.415979389837423,0.0014716608281691932,,,0.00029651124007737975
슬로베니아,2007,41.16571428571429,10199.5,2076.87255859,29.89090909090909,585.8,111.64333333333333,950.4,2.185261530502946,0.05375550506051685,69.48174618153894,19.597931873479318,0.010945961403336764
슬로베니아,2008,39.12285714285714,10389.0,2338.09667969,31.50909090909091,660.0,137.32,1106.44,2.113170781687213,0.05873153201612123,74.20387615865552,20.946335833814192,0.013217826547309654
슬로베니아,2009,38.25142857142857,10642.5,2360.88232422,32.47272727272727,648.1,133.64333333333335,1128.9599999999998,2.0912010383184527,0.05660736749235779,72.70354301909296,19.958286674132143,0.012557513115652652
슬로베니아,2010,36.66,10875.0,2385.06054688,32.71818181818182,628.8,129.47666666666666,1127.88,2.114640340178033,0.05428653240524256,72.89709923778827,19.21867185329258,0.011905900383141762
슬로베니아,2011,35.34571428571428,11114.0,2472.89672852,36.300000000000004,654.3,137.80666666666667,1205.1,2.05202616257572,0.055726818300715034,68.12387681873278,18.02479338842975,0.012399376162197828
슬로베니아,2012,34.791428571428575,11011.0,2533.16040039,40.32727272727273,583.8,125.62,1095.1,2.31317724444343,0.04959022728314394,62.81506853987827,14.476555455365192,0.011408591408591408
슬로베니아,2013,33.72,11274.5,2621.22412109,41.56363636363636,599.1,130.78333333333333,1151.92,2.2755261833200224,0.049893991239081406,63.065322248447075,14.414041994750658,0.011599923130367938
슬로베니아,2014,31.759999999999998,11681.0,2625.7019043,42.154545454545456,574.3,132.62,1152.69,2.277890763605132,0.050508399214249676,62.287515521457834,13.623679102868232,0.011353480010273094
슬로베니아,2015,32.34285714285714,11976.0,2689.42016602,43.75454545454546,494.9,115.50333333333333,978.37,2.748878405940493,0.04294729949328207,61.4660748519011,11.310824849366298,0.009644566911600979
슬로베니아,2019,29.238888888888887,14138.0,,50.61818181818182,596.6,147.67666666666665,1143.62,,,,11.786278735632184,0.010445371811194416
아이슬란드,1998,36.38285714285715,2305.0,,35.90909090909091,116.5,199.3066666666667,120.7,,,,3.244303797468355,0.08646710050614607
아이슬란드,1999,37.61714285714285,2327.5,,37.27272727272727,126.9,228.87,129.6,,,,3.4046341463414636,0.0983329752953813
아이슬란드,2000,35.81428571428572,2348.0,2666.73071289,37.85454545454545,133.1,222.11333333333334,130.5,20.434718106436783,0.08329049958427327,70.44677675742076,3.516090297790586,0.09459681998864282
아이슬란드,2001,33.16285714285714,2367.5,2822.03808594,39.22727272727273,133.5,200.26,118.9,23.734550764844407,0.070962897700686,71.94071597993049,3.40324449594438,0.08458711721224921
아이슬란드,2002,32.791428571428575,2422.5,3110.16259766,40.76363636363636,149.2,243.58666666666667,147.87,21.033087155339146,0.07831959231004017,76.29747674901874,3.6601248884924176,0.10055177158582732
아이슬란드,2003,31.317142857142855,2497.5,3272.38623047,42.29090909090909,192.5,292.2,193.8,16.88537786620227,0.0892926382831138,77.3780063094798,4.551805674978504,0.11699699699699699
아이슬란드,2004,31.72285714285714,2527.5,3381.32373047,43.67272727272727,214.0,338.82666666666665,229.08000000000004,14.760449321066874,0.1002053318980996,77.4241486993547,4.900083263946711,0.13405605011539728
아이슬란드,2005,29.337142857142855,2609.0,3426.03393555,44.845454545454544,229.4,399.56666666666666,267.02,12.830626677964199,0.11662659336808992,76.39645913450234,5.115345631461586,0.15314935479749583
아이슬란드,2006,30.07714285714286,2631.0,3498.62109375,45.41818181818182,237.0,397.81666666666666,267.75,13.066745448179272,0.11370670215683933,77.03128909377502,5.218174539631705,0.15120359812492082
아이슬란드,2007,29.417142857142853,2743.5,3627.29223633,51.36,253.4,483.5233333333333,314.65,11.52802236240267,0.13330145514345149,70.62484883820093,4.93380062305296,0.1762432416013608
아이슬란드,2008,28.597142857142856,2941.0,3798.19482422,49.37,233.6,399.15333333333336,269.69000000000005,14.083558249174976,0.10509027361841655,76.93325550374722,4.731618391735872,0.13572027654992633
아이슬란드,2009,27.568571428571428,3016.5,3744.6652832,53.19,211.1,301.09,224.4,16.68745669875223,0.08040505017919888,70.40167857115999,3.9687911261515323,0.09981435438422011
아이슬란드,2010,28.06571428571429,2883.5,3352.71362305,52.654545454545456,204.6,297.63,226.32,14.81404039877165,0.08877286683651876,63.67377391842196,3.8857044198895023,0.10321831108028437
아이슬란드,2011,25.88285714285714,2923.0,3317.45214844,49.22727272727273,224.9,326.20666666666665,250.8,13.227480655661882,0.09833048136656988,67.39053302463527,4.568605724838412,0.1115999543847645
아이슬란드,2012,24.622857142857146,3002.5,3383.85449219,49.83636363636364,194.1,317.0,239.76,14.113507224683017,0.09368015106194488,67.89930575353885,3.894746442904049,0.10557868442964197
아이슬란드,2013,25.642857142857142,3085.5,3592.39331055,51.790909090909096,213.0,350.9533333333334,252.77,14.212103139415278,0.09769346031868709,69.3633954994734,4.112690889942074,0.11374277534705343
아이슬란드,2014,24.36,3106.0,3770.97680664,55.21,202.9,395.9166666666667,284.61,13.249628637925582,0.1049904804425023,68.3024235942764,3.6750588661474373,0.12746834084567504
아이슬란드,2015,24.334285714285716,3180.5,3979.375,57.79,185.0,383.0133333333333,264.25,15.059129612109745,0.09624962043872048,68.85923170098633,3.201245890292438,0.12042550961588848
아이슬란드,2016,24.76,3031.0,4314.76123047,60.45,210.1,461.28,312.0,13.829362918173075,0.10690742207066543,71.37735699702232,3.475599669148056,0.1521873968987133
아이슬란드,2019,23.276470588235295,3471.5,,63.029999999999994,274.3,583.8233333333334,431.52,,,,4.351895922576551,0.16817610062893082
아일랜드,1998,49.628571428571426,,,,,,1315.4599999999998,,,,,
아일랜드,1999,49.72571428571429,,,,,,1352.19,,,,,
아일랜드,2000,47.277142857142856,,1795.53442383,,,,1278.7200000000005,1.4041654340512382,,,,
아일랜드,2001,44.371428571428574,,2100.93530273,,,,1474.2,1.4251358721543887,,,,
아일랜드,2002,42.19714285714285,,2369.66894531,,,,1841.76,1.2866328649281122,,,,
아일랜드,2003,40.00857142857143,,2560.51660156,,,,2448.07,1.0459327558280602,,,,
아일랜드,2004,38.38285714285715,,2822.62646484,,,,2947.28,0.9577055674520235,,,,
아일랜드,2005,36.49142857142857,,3128.88818359,,,,3260.18,0.9597286602549553,,,,
아일랜드,2006,35.582857142857144,,3372.33935547,,,,3572.8,0.9438925647867219,,,,
아일랜드,2007,35.30571428571429,,3697.59887695,,,,4370.76,0.8459853382363708,,,,
아일랜드,2008,34.56285714285715,,4059.45043945,20.7,3039.1,,5276.16,0.769394870407645,,196.10871688164252,146.81642512077295,
아일랜드,2009,34.19714285714286,,4381.68017578,19.0,3033.2,,5449.290000000001,0.8040827659713466,,230.61474609368423,159.64210526315787,
아일랜드,2010,30.462857142857143,,4561.2578125,19.0,2717.7,,5285.9800000000005,0.8628972891497886,,240.06620065789474,143.03684210526316,
아일랜드,2011,30.985714285714284,12215.0,4813.00146484,20.8,2723.5,887.0866666666666,5464.8,0.8807278335602401,0.18431049172684102,231.39430119423076,130.9375,0.07262273161413561
아일랜드,2012,30.337142857142855,12450.0,4954.57910156,21.0,2627.1,840.82,5085.0,0.9743518390481809,0.16970563649599604,235.9323381695238,125.1,0.06753574297188755
아일랜드,2013,29.368571428571432,12367.0,4948.54980469,21.6,2602.6,855.46,5127.75,0.9650528603559066,0.17287084777629919,229.0995279949074,120.49074074074073,0.06917279857685776
아일랜드,2014,27.96,14029.0,4962.42431641,21.0,2542.4,870.59,5074.44,0.977925508314218,0.17543642874735405,236.3059198290476,121.06666666666668,0.062056454487133796
아일랜드,2019,23.288888888888888,16366.0,,22.8,2693.7,959.2166666666667,5341.240000000001,,,,118.14473684210525,0.05861033035968879
에스토니아,1998,87.03714285714287,6335.5,,,,,,,,,,
에스토니아,1999,82.14571428571428,6266.5,,26.72,60.7,4.996666666666667,88.16,,,,2.2717065868263475,0.0007973616319582968
에스토니아,2000,78.02571428571429,6131.5,485.08102417,27.57,66.4,3.966666666666667,79.23,6.1224412996339765,0.008177328052470923,17.59452390895901,2.4084149437794706,0.0006469325069993748
에스토니아,2001,78.34,5956.5,491.65905762,23.527272727272727,74.3,3.716666666666667,82.53,5.957337424209379,0.0075594390239816425,20.8974097133694,3.158037094281298,0.0006239682139959149
에스토니아,2002,76.46571428571428,6191.5,546.90863037,22.78181818181818,88.7,4.1933333333333325,94.72,5.773950911845439,0.007667338016766014,24.006364461572225,3.8934557063048687,0.0006772726049153408
에스토니아,2003,74.47714285714285,6259.5,635.64453125,22.11818181818182,115.2,5.94,127.71,4.977249481246575,0.009344845598402212,28.738552584258112,5.208384710234278,0.0009489575844716032
에스토니아,2004,70.95428571428572,6314.5,741.41253662,24.254545454545454,152.4,7.830000000000001,160.93,4.607049876468029,0.010560922041723111,30.567983144002998,6.2833583208395805,0.0012400031673133265
에스토니아,2005,68.00285714285714,6386.0,838.36877441,23.809090909090912,160.0,9.456666666666667,180.48,4.645217056792997,0.01127984122896487,35.212128745742646,6.720122184039709,0.001480843511848836
에스토니아,2006,67.39142857142856,6389.0,917.68505859,25.836363636363636,181.4,11.090000000000002,212.5,4.318517922776471,0.01208475598048802,35.51912612417312,7.021111893033075,0.0017357958992017533
에스토니아,2007,65.18285714285715,6477.5,1102.96923828,24.863636363636363,233.1,15.543333333333331,277.76,3.970943398185484,0.014092263676883706,44.36073718859232,9.375137111517367,0.0023995883185385304
에스토니아,2008,62.52857142857143,6523.0,1302.35705566,25.936363636363637,280.5,19.706666666666667,368.44,3.534787362012811,0.015131539066819008,50.21355629954434,10.814931650893795,0.0030211048086258878
에스토니아,2009,58.682857142857145,6298.0,1340.14611816,24.20909090909091,262.9,17.970000000000002,380.21,3.5247524214513035,0.013408985599773654,55.35714344633871,10.859556890724745,0.002853286757700858
에스토니아,2010,56.114285714285714,6236.5,1365.05725098,24.80909090909091,257.2,17.103333333333335,354.6,3.8495692357021993,0.01252938902090336,55.02246156386955,10.36716746060828,0.002742457040540902
에스토니아,2011,52.64857142857143,6327.5,1426.67285156,26.3,284.5,38.85666666666667,374.4,3.810557830021368,0.027235863235344195,54.24611602889734,10.817490494296578,0.0061409192677466095
에스토니아,2012,52.09428571428571,6250.5,1513.63830566,28.972727272727273,284.9,38.916666666666664,361.92,4.182245539511494,0.025710677723432492,52.243556204141825,9.833385629118292,0.006226168573180812
에스토니아,2013,49.534285714285716,5911.5,1649.7253418,30.372727272727275,306.8,44.01,394.68,4.179906105705888,0.026677167941168374,54.31600945764741,10.101167315175097,0.007444810961684851
에스토니아,2014,49.308571428571426,5984.5,1769.96166992,32.300000000000004,331.4,48.30666666666667,426.12,4.1536695529897685,0.027292493101757433,54.797574920123836,10.260061919504642,0.008071963683961346
에스토니아,2015,46.542857142857144,6198.0,1866.38952637,34.04545454545455,294.2,43.53333333333333,395.6,4.717870390217391,0.023324891571805315,54.82052013369827,8.641388518024032,0.007023771108959879
에스토니아,2019,40.00555555555556,6441.0,,38.47272727272727,385.5,64.06666666666666,557.55,,,,10.020085066162572,0.009946695647673757
영국,1998,44.21714285714285,110952.0,,30.3,11576.2,,28077.2,,,,382.05280528052805,
영국,1999,43.33714285714286,112183.0,,33.7,12733.5,,28260.960000000003,,,,377.8486646884273,
영국,2000,41.082857142857144,298147.5,1927.10351563,37.6,14721.7,,28023.58,0.06876721374035723,,51.25275307526596,391.5345744680851,
영국,2001,40.37714285714286,306748.5,2129.1003418,42.7,14813.1,,29004.99,0.0734046225080581,,49.86183470257611,346.91100702576114,
영국,2002,39.714285714285715,319256.0,2337.69042969,46.7,16531.2,,32041.8,0.07295752516057151,,50.057610914132766,353.9871520342612,
영국,2003,39.05428571428572,330331.0,2491.27636719,48.8,19511.1,,38351.83,0.06495847439848372,,51.05074522930329,399.81762295081967,
영국,2004,36.90857142857143,340408.5,2720.83422852,50.8,23380.6,,46551.6,0.05844770595468255,,53.559728907874025,460.248031496063,
영국,2005,35.68857142857143,348592.0,2798.05444336,47.81428571428571,24072.8,,48883.04000000001,0.05723977975510523,,58.51921453098297,503.4645951598447,
영국,2006,34.34285714285714,348118.0,3035.11376953,48.25714285714286,25391.6,,51955.2,0.0584179017601703,,62.894601500029594,526.1728833629365,
영국,2007,33.31142857142857,341381.0,3171.75708008,43.730000000000004,28813.1,,60939.98,0.05204722876640261,,72.53046146992911,658.8863480448204,
영국,2008,32.62285714285714,347127.5,3373.20361328,46.28,27134.0,,61641.54000000001,0.054722896496096615,,72.88685421953328,586.3007778738115,
영국,2009,30.93142857142857,347150.0,3519.1706543,48.82,22521.5,,55967.68,0.06287862306066644,,72.08460987914789,461.31708316263826,
영국,2010,30.08,346905.0,3645.00756836,51.52,20328.3,,57821.28,0.06303920577960224,,70.74937050388198,394.5710403726708,
영국,2011,28.468571428571426,344337.5,3720.18945313,53.629999999999995,20802.4,,61443.69,0.060546322220068484,,69.36769444583256,387.8873764683946,
영국,2012,28.12857142857143,338807.0,3863.46435547,55.83,21755.9,,62732.8,0.06158603402797261,,69.20050788948595,389.68117499552216,
영국,2013,27.845714285714287,341589.0,4002.44018555,56.09090909090909,22827.9,71923.43666666666,62345.92,0.0641973073065567,17.969896696103458,71.35630800818477,406.9803889789303,0.21055548236818708
영국,2014,26.902857142857144,345033.0,4125.12402344,57.709090909090904,26319.5,78727.32333333333,67134.45,0.06144571115783328,19.08483790692952,71.4813551635791,456.0719911783239,0.22817331482302658
영국,2015,27.16857142857143,347647.0,4228.21289063,58.945454545454545,27021.7,76283.83666666666,63055.2,0.06705573672956394,18.04162624727735,71.73094046411167,458.4187230104874,0.21942900892763825
영국,2019,22.549999999999997,372222.5,,,,74781.19666666667,58314.48000000001,,,,,0.2009045575339123
오스트레일리아,1998,36.497142857142855,118147.0,,31.060000000000002,2189.9,6939.203333333334,7020.64,,,,70.50547327752736,0.058733639731295195
오스트레일리아,1999,35.12571428571429,118702.0,,33.12,2552.3,7517.850000000001,6683.92,,,,77.06219806763286,0.06333381071928022
오스트레일리아,2000,33.791428571428575,119470.0,2155.09350586,34.95,2607.8,7298.073333333333,7556.639999999999,0.28519203056649517,3.3864300149802564,61.6621890088698,74.61516452074392,0.06108707904355347
오스트레일리아,2001,32.60285714285714,120561.5,2277.91894531,36.660000000000004,2713.3,7148.533333333334,6622.0,0.34399259216399874,3.138185995621761,62.136359664757215,74.01254773595198,0.059293666164848095
오스트레일리아,2002,32.03142857142857,121874.0,2438.21826172,37.69,3130.6,8222.643333333332,6826.580000000001,0.3571654125081666,3.3723983871455405,64.69138396710004,83.0618201114354,0.06746839632188434
오스트레일리아,2003,30.57714285714286,123897.0,2561.37768555,37.97,4065.7,10479.436666666666,8163.75,0.31375013756545705,4.091328165223879,67.45793219778773,107.0766394521991,0.08458184352055874
오스트레일리아,2004,29.859999999999996,128741.5,2752.94458008,39.7,5075.9,13104.653333333334,10535.0,0.2613141509330802,4.760231436606877,69.34369219345088,127.8564231738035,0.10179043535560277
오스트레일리아,2006,28.38,58167.0,3012.49291992,40.839999999999996,5477.5,15723.813333333332,11713.77,0.25717535173731426,5.219535365331545,73.76329382761999,134.1209598432909,0.2703218892728408
오스트레일리아,2007,27.197142857142858,137566.0,3181.015625,43.04,6484.1,19158.61,13564.29,0.23451397935313972,6.02279657145664,73.90835559944239,150.6528810408922,0.1392684965761889
오스트레일리아,2008,27.28857142857143,141522.5,3297.27905273,44.29,7119.7,20814.286666666667,18023.4,0.18294434195157405,6.312564491450417,74.44748369225559,160.7518627229623,0.14707404594086923
오스트레일리아,2009,25.917142857142856,144213.5,3553.89819336,44.52,7137.0,20850.78,15679.819999999998,0.2266542723934331,5.867016685778166,79.82700344474392,160.3099730458221,0.14458271937093267
오스트레일리아,2010,25.21142857142857,,3587.32763672,45.05,8984.9,26525.076666666664,19025.26,0.18855603743233998,7.394104847060841,79.6299142446171,199.44284128745838,
오스트레일리아,2011,24.99142857142857,150906.0,3760.75976563,47.35,10584.2,32081.446666666667,23742.2,0.1583998014349976,8.53057591177787,79.4247046595565,223.5311510031679,0.21259225389756978
오스트레일리아,2012,23.885714285714286,153789.5,3778.47363281,48.13,10721.7,33525.43,26749.26,0.14125525838135336,8.872744197256074,78.50558140058175,222.76542696862663,0.21799557186934088
